,product_cd,category_major_cd,category_medium_cd,category_small_cd,unit_price,unit_cost,category_major_name,category_medium_name,category_small_name
8305,P090802062,09,908,90802,298.0,224.0,洗剤,家庭雑貨,洗濯・物干し用品
8306,P090802063,09,908,90802,298.0,224.0,洗剤,家庭雑貨,洗濯・物干し用品
8307,P090802064,09,908,90802,320.0,240.0,洗剤,家庭雑貨,洗濯・物干し用品
8308,P090802065,09,908,90802,320.0,240.0,洗剤,家庭雑貨,洗濯・物干し用品
8309,P090802066,09,908,90802,330.0,248.0,洗剤,家庭雑貨,洗濯・物干し用品
8310,P090802067,09,908,90802,330.0,248.0,洗剤,家庭雑貨,洗濯・物干し用品
8311,P090802068,09,908,90802,335.0,251.0,洗剤,家庭雑貨,洗濯・物干し用品
8312,P090802069,09,908,90802,360.0,270.0,洗剤,家庭雑貨,洗濯・物干し用品
8313,P090802070,09,908,90802,360.0,270.0,洗剤,家庭雑貨,洗濯・物干し用品
8314,P090802071,09,908,90802,360.0,270.0,洗剤,家庭雑貨,洗濯・物干し用品
8315,P090802072,09,908,90802,360.0,270.0,洗剤,家庭雑貨,洗濯・物干し用品
8316,P090802073,09,908,90802,360.0,270.0,洗剤,家庭雑貨,洗濯・物干し用品
8317,P090802074,09,908,90802,360.0,270.0,洗剤,家庭雑貨,洗濯・物干し用品
8318,P090802075,09,908,90802,360.0,270.0,洗剤,家庭雑貨,洗濯・物干し用品
8319,P090802076,09,908,90802,380.0,285.0,洗剤,家庭雑貨,洗濯・物干し用品
8320,P090802077,09,908,90802,380.0,285.0,洗剤,家庭雑貨,洗濯・物干し用品
8321,P090802078,09,908,90802,380.0,285.0,洗剤,家庭雑貨,洗濯・物干し用品
8322,P090802079,09,908,90802,398.0,299.0,洗剤,家庭雑貨,洗濯・物干し用品
8323,P090802080,09,908,90802,398.0,299.0,洗剤,家庭雑貨,洗濯・物干し用品
8324,P090802081,09,908,90802,398.0,299.0,洗剤,家庭雑貨,洗濯・物干し用品
8325,P090802082,09,908,90802,400.0,300.0,洗剤,家庭雑貨,洗濯・物干し用品
8326,P090802083,09,908,90802,400.0,300.0,洗剤,家庭雑貨,洗濯・物干し用品
8327,P090802084,09,908,90802,420.0,315.0,洗剤,家庭雑貨,洗濯・物干し用品
8328,P090802085,09,908,90802,420.0,315.0,洗剤,家庭雑貨,洗濯・物干し用品
8329,P090802086,09,908,90802,430.0,323.0,洗剤,家庭雑貨,洗濯・物干し用品
8330,P090802087,09,908,90802,450.0,338.0,洗剤,家庭雑貨,洗濯・物干し用品
8331,P090802088,09,908,90802,450.0,338.0,洗剤,家庭雑貨,洗濯・物干し用品
8332,P090802089,09,908,90802,450.0,338.0,洗剤,家庭雑貨,洗濯・物干し用品
8333,P090802090,09,908,90802,460.0,345.0,洗剤,家庭雑貨,洗濯・物干し用品
8334,P090802091,09,908,90802,480.0,360.0,洗剤,家庭雑貨,洗濯・物干し用品
8335,P090802092,09,908,90802,480.0,360.0,洗剤,家庭雑貨,洗濯・物干し用品
8336,P090802093,09,908,90802,480.0,360.0,洗剤,家庭雑貨,洗濯・物干し用品
8337,P090802094,09,908,90802,480.0,360.0,洗剤,家庭雑貨,洗濯・物干し用品
8338,P090802095,09,908,90802,480.0,360.0,洗剤,家庭雑貨,洗濯・物干し用品
8339,P090802096,09,908,90802,498.0,374.0,洗剤,家庭雑貨,洗濯・物干し用品
8340,P090802097,09,908,90802,498.0,374.0,洗剤,家庭雑貨,洗濯・物干し用品
8341,P090802098,09,908,90802,498.0,374.0,洗剤,家庭雑貨,洗濯・物干し用品
8342,P090802099,09,908,90802,498.0,374.0,洗剤,家庭雑貨,洗濯・物干し用品
8343,P090802100,09,908,90802,498.0,374.0,洗剤,家庭雑貨,洗濯・物干し用品
8344,P090802101,09,908,90802,498.0,374.0,洗剤,家庭雑貨,洗濯・物干し用品
8345,P090802102,09,908,90802,498.0,374.0,洗剤,家庭雑貨,洗濯・物干し用品
8346,P090802103,09,908,90802,498.0,374.0,洗剤,家庭雑貨,洗濯・物干し用品
8347,P090802104,09,908,90802,500.0,375.0,洗剤,家庭雑貨,洗濯・物干し用品
8348,P090802105,09,908,90802,500.0,375.0,洗剤,家庭雑貨,洗濯・物干し用品
8349,P090802106,09,908,90802,560.0,420.0,洗剤,家庭雑貨,洗濯・物干し用品
8350,P090802107,09,908,90802,560.0,420.0,洗剤,家庭雑貨,洗濯・物干し用品
8351,P090802108,09,908,90802,560.0,420.0,洗剤,家庭雑貨,洗濯・物干し用品
8352,P090802109,09,908,90802,560.0,420.0,洗剤,家庭雑貨,洗濯・物干し用品
8353,P090802110,09,908,90802,560.0,420.0,洗剤,家庭雑貨,洗濯・物干し用品
8354,P090802111,09,908,90802,570.0,428.0,洗剤,家庭雑貨,洗濯・物干し用品
8355,P090802112,09,908,90802,570.0,428.0,洗剤,家庭雑貨,洗濯・物干し用品
8356,P090802113,09,908,90802,580.0,435.0,洗剤,家庭雑貨,洗濯・物干し用品
8357,P090802114,09,908,90802,580.0,435.0,洗剤,家庭雑貨,洗濯・物干し用品
8358,P090802115,09,908,90802,580.0,435.0,洗剤,家庭雑貨,洗濯・物干し用品
8359,P090802116,09,908,90802,580.0,435.0,洗剤,家庭雑貨,洗濯・物干し用品
8360,P090802117,09,908,90802,580.0,435.0,洗剤,家庭雑貨,洗濯・物干し用品
8361,P090802118,09,908,90802,580.0,435.0,洗剤,家庭雑貨,洗濯・物干し用品
8362,P090802119,09,908,90802,580.0,435.0,洗剤,家庭雑貨,洗濯・物干し用品
8363,P090802120,09,908,90802,598.0,449.0,洗剤,家庭雑貨,洗濯・物干し用品
8364,P090802121,09,908,90802,598.0,449.0,洗剤,家庭雑貨,洗濯・物干し用品
8365,P090802122,09,908,90802,598.0,449.0,洗剤,家庭雑貨,洗濯・物干し用品
8366,P090802123,09,908,90802,598.0,449.0,洗剤,家庭雑貨,洗濯・物干し用品
8367,P090802124,09,908,90802,598.0,449.0,洗剤,家庭雑貨,洗濯・物干し用品
8368,P090802125,09,908,90802,598.0,449.0,洗剤,家庭雑貨,洗濯・物干し用品
8369,P090802126,09,908,90802,650.0,488.0,洗剤,家庭雑貨,洗濯・物干し用品
8370,P090802127,09,908,90802,675.0,506.0,洗剤,家庭雑貨,洗濯・物干し用品
8371,P090802128,09,908,90802,675.0,506.0,洗剤,家庭雑貨,洗濯・物干し用品
8372,P090802129,09,908,90802,680.0,510.0,洗剤,家庭雑貨,洗濯・物干し用品
8373,P090802130,09,908,90802,680.0,510.0,洗剤,家庭雑貨,洗濯・物干し用品
8374,P090802131,09,908,90802,680.0,510.0,洗剤,家庭雑貨,洗濯・物干し用品
8375,P090802132,09,908,90802,680.0,510.0,洗剤,家庭雑貨,洗濯・物干し用品
8376,P090802133,09,908,90802,680.0,510.0,洗剤,家庭雑貨,洗濯・物干し用品
8377,P090802134,09,908,90802,680.0,510.0,洗剤,家庭雑貨,洗濯・物干し用品
8378,P090802135,09,908,90802,700.0,525.0,洗剤,家庭雑貨,洗濯・物干し用品
8379,P090802136,09,908,90802,720.0,540.0,洗剤,家庭雑貨,洗濯・物干し用品
8380,P090802137,09,908,90802,720.0,540.0,洗剤,家庭雑貨,洗濯・物干し用品
8381,P090802138,09,908,90802,730.0,548.0,洗剤,家庭雑貨,洗濯・物干し用品
8382,P090802139,09,908,90802,730.0,548.0,洗剤,家庭雑貨,洗濯・物干し用品
8383,P090802140,09,908,90802,750.0,563.0,洗剤,家庭雑貨,洗濯・物干し用品
8384,P090802141,09,908,90802,760.0,570.0,洗剤,家庭雑貨,洗濯・物干し用品
8385,P090802142,09,908,90802,780.0,585.0,洗剤,家庭雑貨,洗濯・物干し用品
8386,P090802143,09,908,90802,780.0,585.0,洗剤,家庭雑貨,洗濯・物干し用品
8387,P090802144,09,908,90802,780.0,585.0,洗剤,家庭雑貨,洗濯・物干し用品
8388,P090802145,09,908,90802,798.0,599.0,洗剤,家庭雑貨,洗濯・物干し用品
8389,P090802146,09,908,90802,798.0,599.0,洗剤,家庭雑貨,洗濯・物干し用品
8390,P090802147,09,908,90802,798.0,599.0,洗剤,家庭雑貨,洗濯・物干し用品
8391,P090802148,09,908,90802,800.0,600.0,洗剤,家庭雑貨,洗濯・物干し用品
8392,P090802149,09,908,90802,800.0,600.0,洗剤,家庭雑貨,洗濯・物干し用品
8393,P090802150,09,908,90802,860.0,645.0,洗剤,家庭雑貨,洗濯・物干し用品
8394,P090802151,09,908,90802,880.0,660.0,洗剤,家庭雑貨,洗濯・物干し用品
8395,P090802152,09,908,90802,880.0,660.0,洗剤,家庭雑貨,洗濯・物干し用品
8396,P090802153,09,908,90802,880.0,660.0,洗剤,家庭雑貨,洗濯・物干し用品
8397,P090802154,09,908,90802,880.0,660.0,洗剤,家庭雑貨,洗濯・物干し用品
8398,P090802155,09,908,90802,945.0,709.0,洗剤,家庭雑貨,洗濯・物干し用品
8399,P090802156,09,908,90802,980.0,735.0,洗剤,家庭雑貨,洗濯・物干し用品
8400,P090802157,09,908,90802,980.0,735.0,洗剤,家庭雑貨,洗濯・物干し用品
8401,P090802158,09,908,90802,980.0,735.0,洗剤,家庭雑貨,洗濯・物干し用品
8402,P090802159,09,908,90802,980.0,735.0,洗剤,家庭雑貨,洗濯・物干し用品
8403,P090802160,09,908,90802,980.0,735.0,洗剤,家庭雑貨,洗濯・物干し用品
8404,P090802161,09,908,90802,980.0,735.0,洗剤,家庭雑貨,洗濯・物干し用品
8405,P090802162,09,908,90802,980.0,735.0,洗剤,家庭雑貨,洗濯・物干し用品
8406,P090802163,09,908,90802,980.0,735.0,洗剤,家庭雑貨,洗濯・物干し用品
8407,P090802164,09,908,90802,980.0,735.0,洗剤,家庭雑貨,洗濯・物干し用品
8408,P090802165,09,908,90802,1080.0,810.0,洗剤,家庭雑貨,洗濯・物干し用品
8409,P090802166,09,908,90802,1220.0,915.0,洗剤,家庭雑貨,洗濯・物干し用品
8410,P090802167,09,908,90802,1280.0,960.0,洗剤,家庭雑貨,洗濯・物干し用品
8411,P090802168,09,908,90802,1290.0,968.0,洗剤,家庭雑貨,洗濯・物干し用品
8412,P090802169,09,908,90802,1380.0,1035.0,洗剤,家庭雑貨,洗濯・物干し用品
8413,P090802170,09,908,90802,1480.0,1110.0,洗剤,家庭雑貨,洗濯・物干し用品
8414,P090802171,09,908,90802,1900.0,1425.0,洗剤,家庭雑貨,洗濯・物干し用品
8415,P090802172,09,908,90802,1900.0,1425.0,洗剤,家庭雑貨,洗濯・物干し用品
8416,P090803001,09,908,90803,238.0,179.0,洗剤,家庭雑貨,トイレ用品
8417,P090803002,09,908,90803,238.0,179.0,洗剤,家庭雑貨,トイレ用品
8418,P090803003,09,908,90803,238.0,179.0,洗剤,家庭雑貨,トイレ用品
8419,P090803004,09,908,90803,238.0,179.0,洗剤,家庭雑貨,トイレ用品
8420,P090803005,09,908,90803,238.0,179.0,洗剤,家庭雑貨,トイレ用品
8421,P090803006,09,908,90803,320.0,240.0,洗剤,家庭雑貨,トイレ用品
8422,P090803007,09,908,90803,320.0,240.0,洗剤,家庭雑貨,トイレ用品
8423,P090803008,09,908,90803,370.0,278.0,洗剤,家庭雑貨,トイレ用品
8424,P090803009,09,908,90803,370.0,278.0,洗剤,家庭雑貨,トイレ用品
8425,P090803010,09,908,90803,370.0,278.0,洗剤,家庭雑貨,トイレ用品
8426,P090803011,09,908,90803,428.0,321.0,洗剤,家庭雑貨,トイレ用品
8427,P090803012,09,908,90803,450.0,338.0,洗剤,家庭雑貨,トイレ用品
8428,P090803013,09,908,90803,450.0,338.0,洗剤,家庭雑貨,トイレ用品
8429,P090803014,09,908,90803,450.0,338.0,洗剤,家庭雑貨,トイレ用品
8430,P090803015,09,908,90803,470.0,353.0,洗剤,家庭雑貨,トイレ用品
8431,P090803016,09,908,90803,470.0,353.0,洗剤,家庭雑貨,トイレ用品
8432,P090803017,09,908,90803,470.0,353.0,洗剤,家庭雑貨,トイレ用品
8433,P090803018,09,908,90803,470.0,353.0,洗剤,家庭雑貨,トイレ用品
8434,P090803019,09,908,90803,630.0,473.0,洗剤,家庭雑貨,トイレ用品
8435,P090803020,09,908,90803,630.0,473.0,洗剤,家庭雑貨,トイレ用品
8436,P090803021,09,908,90803,630.0,473.0,洗剤,家庭雑貨,トイレ用品
8437,P090803022,09,908,90803,720.0,540.0,洗剤,家庭雑貨,トイレ用品
8438,P090803023,09,908,90803,720.0,540.0,洗剤,家庭雑貨,トイレ用品
8439,P090803024,09,908,90803,810.0,608.0,洗剤,家庭雑貨,トイレ用品
8440,P090803025,09,908,90803,810.0,608.0,洗剤,家庭雑貨,トイレ用品
8441,P090803026,09,908,90803,810.0,608.0,洗剤,家庭雑貨,トイレ用品
8442,P090803027,09,908,90803,810.0,608.0,洗剤,家庭雑貨,トイレ用品
8443,P090803028,09,908,90803,820.0,615.0,洗剤,家庭雑貨,トイレ用品
8444,P090803029,09,908,90803,820.0,615.0,洗剤,家庭雑貨,トイレ用品
8445,P090803030,09,908,90803,880.0,660.0,洗剤,家庭雑貨,トイレ用品
8446,P090803031,09,908,90803,880.0,660.0,洗剤,家庭雑貨,トイレ用品
8447,P090803032,09,908,90803,880.0,660.0,洗剤,家庭雑貨,トイレ用品
8448,P090803033,09,908,90803,900.0,675.0,洗剤,家庭雑貨,トイレ用品
8449,P090803034,09,908,90803,900.0,675.0,洗剤,家庭雑貨,トイレ用品
8450,P090803035,09,908,90803,900.0,675.0,洗剤,家庭雑貨,トイレ用品
8451,P090803036,09,908,90803,960.0,720.0,洗剤,家庭雑貨,トイレ用品
8452,P090803037,09,908,90803,960.0,720.0,洗剤,家庭雑貨,トイレ用品
8453,P090803038,09,908,90803,960.0,720.0,洗剤,家庭雑貨,トイレ用品
8454,P090803039,09,908,90803,1035.0,776.0,洗剤,家庭雑貨,トイレ用品
8455,P090803040,09,908,90803,1040.0,780.0,洗剤,家庭雑貨,トイレ用品
8456,P090803041,09,908,90803,1040.0,780.0,洗剤,家庭雑貨,トイレ用品
8457,P090803042,09,908,90803,1080.0,810.0,洗剤,家庭雑貨,トイレ用品
8458,P090803043,09,908,90803,1080.0,810.0,洗剤,家庭雑貨,トイレ用品
8459,P090803044,09,908,90803,1080.0,810.0,洗剤,家庭雑貨,トイレ用品
8460,P090803045,09,908,90803,1080.0,810.0,洗剤,家庭雑貨,トイレ用品
8461,P090803046,09,908,90803,1260.0,945.0,洗剤,家庭雑貨,トイレ用品
8462,P090803047,09,908,90803,1260.0,945.0,洗剤,家庭雑貨,トイレ用品
8463,P090803048,09,908,90803,1260.0,945.0,洗剤,家庭雑貨,トイレ用品
8464,P090803049,09,908,90803,1260.0,945.0,洗剤,家庭雑貨,トイレ用品
8465,P090803050,09,908,90803,1350.0,1013.0,洗剤,家庭雑貨,トイレ用品
8466,P090803051,09,908,90803,1350.0,1013.0,洗剤,家庭雑貨,トイレ用品
8467,P090803052,09,908,90803,1620.0,1215.0,洗剤,家庭雑貨,トイレ用品
8468,P090803053,09,908,90803,1620.0,1215.0,洗剤,家庭雑貨,トイレ用品
8469,P090803054,09,908,90803,1620.0,1215.0,洗剤,家庭雑貨,トイレ用品
8470,P090803055,09,908,90803,1800.0,1350.0,洗剤,家庭雑貨,トイレ用品
8471,P090803056,09,908,90803,1800.0,1350.0,洗剤,家庭雑貨,トイレ用品
8472,P090803057,09,908,90803,1800.0,1350.0,洗剤,家庭雑貨,トイレ用品
8473,P090803058,09,908,90803,1800.0,1350.0,洗剤,家庭雑貨,トイレ用品
8474,P090803059,09,908,90803,1980.0,1485.0,洗剤,家庭雑貨,トイレ用品
8475,P090803060,09,908,90803,1980.0,1485.0,洗剤,家庭雑貨,トイレ用品
8476,P090803061,09,908,90803,1980.0,1485.0,洗剤,家庭雑貨,トイレ用品
8477,P090803062,09,908,90803,1980.0,1485.0,洗剤,家庭雑貨,トイレ用品
8478,P090803063,09,908,90803,2160.0,1620.0,洗剤,家庭雑貨,トイレ用品
8479,P090803064,09,908,90803,2160.0,1620.0,洗剤,家庭雑貨,トイレ用品
8480,P090803065,09,908,90803,2520.0,1890.0,洗剤,家庭雑貨,トイレ用品
8481,P090803066,09,908,90803,2520.0,1890.0,洗剤,家庭雑貨,トイレ用品
8482,P090803067,09,908,90803,2520.0,1890.0,洗剤,家庭雑貨,トイレ用品
8483,P090803068,09,908,90803,2790.0,2093.0,洗剤,家庭雑貨,トイレ用品
8484,P090803069,09,908,90803,2790.0,2093.0,洗剤,家庭雑貨,トイレ用品
8485,P090803070,09,908,90803,2880.0,2160.0,洗剤,家庭雑貨,トイレ用品
8486,P090803071,09,908,90803,2880.0,2160.0,洗剤,家庭雑貨,トイレ用品
8487,P090804001,09,908,90804,135.0,101.0,洗剤,家庭雑貨,洗面・浴室用品
8488,P090804002,09,908,90804,145.0,109.0,洗剤,家庭雑貨,洗面・浴室用品
8489,P090804003,09,908,90804,148.0,111.0,洗剤,家庭雑貨,洗面・浴室用品
8490,P090804004,09,908,90804,148.0,111.0,洗剤,家庭雑貨,洗面・浴室用品
8491,P090804005,09,908,90804,160.0,120.0,洗剤,家庭雑貨,洗面・浴室用品
8492,P090804006,09,908,90804,180.0,135.0,洗剤,家庭雑貨,洗面・浴室用品
8493,P090804007,09,908,90804,180.0,135.0,洗剤,家庭雑貨,洗面・浴室用品
8494,P090804008,09,908,90804,198.0,149.0,洗剤,家庭雑貨,洗面・浴室用品
8495,P090804009,09,908,90804,210.0,158.0,洗剤,家庭雑貨,洗面・浴室用品
8496,P090804010,09,908,90804,215.0,161.0,洗剤,家庭雑貨,洗面・浴室用品
8497,P090804011,09,908,90804,215.0,161.0,洗剤,家庭雑貨,洗面・浴室用品
8498,P090804012,09,908,90804,215.0,161.0,洗剤,家庭雑貨,洗面・浴室用品
8499,P090804013,09,908,90804,220.0,165.0,洗剤,家庭雑貨,洗面・浴室用品
8500,P090804014,09,908,90804,220.0,165.0,洗剤,家庭雑貨,洗面・浴室用品
8501,P090804015,09,908,90804,220.0,165.0,洗剤,家庭雑貨,洗面・浴室用品
8502,P090804016,09,908,90804,220.0,165.0,洗剤,家庭雑貨,洗面・浴室用品
8503,P090804017,09,908,90804,220.0,165.0,洗剤,家庭雑貨,洗面・浴室用品
8504,P090804018,09,908,90804,230.0,173.0,洗剤,家庭雑貨,洗面・浴室用品
8505,P090804019,09,908,90804,238.0,179.0,洗剤,家庭雑貨,洗面・浴室用品
8506,P090804020,09,908,90804,238.0,179.0,洗剤,家庭雑貨,洗面・浴室用品
8507,P090804021,09,908,90804,248.0,186.0,洗剤,家庭雑貨,洗面・浴室用品
8508,P090804022,09,908,90804,248.0,186.0,洗剤,家庭雑貨,洗面・浴室用品
8509,P090804023,09,908,90804,250.0,188.0,洗剤,家庭雑貨,洗面・浴室用品
8510,P090804024,09,908,90804,250.0,188.0,洗剤,家庭雑貨,洗面・浴室用品
8511,P090804025,09,908,90804,250.0,188.0,洗剤,家庭雑貨,洗面・浴室用品
8512,P090804026,09,908,90804,250.0,188.0,洗剤,家庭雑貨,洗面・浴室用品
8513,P090804027,09,908,90804,260.0,195.0,洗剤,家庭雑貨,洗面・浴室用品
8514,P090804028,09,908,90804,260.0,195.0,洗剤,家庭雑貨,洗面・浴室用品
8515,P090804029,09,908,90804,265.0,199.0,洗剤,家庭雑貨,洗面・浴室用品
8516,P090804030,09,908,90804,265.0,199.0,洗剤,家庭雑貨,洗面・浴室用品
8517,P090804031,09,908,90804,270.0,203.0,洗剤,家庭雑貨,洗面・浴室用品
8518,P090804032,09,908,90804,270.0,203.0,洗剤,家庭雑貨,洗面・浴室用品
8519,P090804033,09,908,90804,270.0,203.0,洗剤,家庭雑貨,洗面・浴室用品
8520,P090804034,09,908,90804,270.0,203.0,洗剤,家庭雑貨,洗面・浴室用品
8521,P090804035,09,908,90804,270.0,203.0,洗剤,家庭雑貨,洗面・浴室用品
8522,P090804036,09,908,90804,270.0,203.0,洗剤,家庭雑貨,洗面・浴室用品
8523,P090804037,09,908,90804,270.0,203.0,洗剤,家庭雑貨,洗面・浴室用品
8524,P090804038,09,908,90804,275.0,206.0,洗剤,家庭雑貨,洗面・浴室用品
8525,P090804039,09,908,90804,290.0,218.0,洗剤,家庭雑貨,洗面・浴室用品
8526,P090804040,09,908,90804,290.0,218.0,洗剤,家庭雑貨,洗面・浴室用品
8527,P090804041,09,908,90804,290.0,218.0,洗剤,家庭雑貨,洗面・浴室用品
8528,P090804042,09,908,90804,298.0,224.0,洗剤,家庭雑貨,洗面・浴室用品
8529,P090804043,09,908,90804,298.0,224.0,洗剤,家庭雑貨,洗面・浴室用品
8530,P090804044,09,908,90804,298.0,224.0,洗剤,家庭雑貨,洗面・浴室用品
8531,P090804045,09,908,90804,300.0,225.0,洗剤,家庭雑貨,洗面・浴室用品
8532,P090804046,09,908,90804,300.0,225.0,洗剤,家庭雑貨,洗面・浴室用品
8533,P090804047,09,908,90804,305.0,229.0,洗剤,家庭雑貨,洗面・浴室用品
8534,P090804048,09,908,90804,315.0,236.0,洗剤,家庭雑貨,洗面・浴室用品
8535,P090804049,09,908,90804,320.0,240.0,洗剤,家庭雑貨,洗面・浴室用品
8536,P090804050,09,908,90804,320.0,240.0,洗剤,家庭雑貨,洗面・浴室用品
8537,P090804051,09,908,90804,325.0,244.0,洗剤,家庭雑貨,洗面・浴室用品
8538,P090804052,09,908,90804,325.0,244.0,洗剤,家庭雑貨,洗面・浴室用品
8539,P090804053,09,908,90804,330.0,248.0,洗剤,家庭雑貨,洗面・浴室用品
8540,P090804054,09,908,90804,330.0,248.0,洗剤,家庭雑貨,洗面・浴室用品
8541,P090804055,09,908,90804,340.0,255.0,洗剤,家庭雑貨,洗面・浴室用品
8542,P090804056,09,908,90804,340.0,255.0,洗剤,家庭雑貨,洗面・浴室用品
8543,P090804057,09,908,90804,340.0,255.0,洗剤,家庭雑貨,洗面・浴室用品
8544,P090804058,09,908,90804,340.0,255.0,洗剤,家庭雑貨,洗面・浴室用品
8545,P090804059,09,908,90804,340.0,255.0,洗剤,家庭雑貨,洗面・浴室用品
8546,P090804060,09,908,90804,348.0,261.0,洗剤,家庭雑貨,洗面・浴室用品
8547,P090804061,09,908,90804,348.0,261.0,洗剤,家庭雑貨,洗面・浴室用品
8548,P090804062,09,908,90804,355.0,266.0,洗剤,家庭雑貨,洗面・浴室用品
8549,P090804063,09,908,90804,360.0,270.0,洗剤,家庭雑貨,洗面・浴室用品
8550,P090804064,09,908,90804,360.0,270.0,洗剤,家庭雑貨,洗面・浴室用品
8551,P090804065,09,908,90804,360.0,270.0,洗剤,家庭雑貨,洗面・浴室用品
8552,P090804066,09,908,90804,360.0,270.0,洗剤,家庭雑貨,洗面・浴室用品
8553,P090804067,09,908,90804,360.0,270.0,洗剤,家庭雑貨,洗面・浴室用品
8554,P090804068,09,908,90804,360.0,270.0,洗剤,家庭雑貨,洗面・浴室用品
8555,P090804069,09,908,90804,380.0,285.0,洗剤,家庭雑貨,洗面・浴室用品
8556,P090804070,09,908,90804,380.0,285.0,洗剤,家庭雑貨,洗面・浴室用品
8557,P090804071,09,908,90804,380.0,285.0,洗剤,家庭雑貨,洗面・浴室用品
8558,P090804072,09,908,90804,380.0,285.0,洗剤,家庭雑貨,洗面・浴室用品
8559,P090804073,09,908,90804,380.0,285.0,洗剤,家庭雑貨,洗面・浴室用品
8560,P090804074,09,908,90804,380.0,285.0,洗剤,家庭雑貨,洗面・浴室用品
8561,P090804075,09,908,90804,380.0,285.0,洗剤,家庭雑貨,洗面・浴室用品
8562,P090804076,09,908,90804,380.0,285.0,洗剤,家庭雑貨,洗面・浴室用品
8563,P090804077,09,908,90804,380.0,285.0,洗剤,家庭雑貨,洗面・浴室用品
8564,P090804078,09,908,90804,380.0,285.0,洗剤,家庭雑貨,洗面・浴室用品
8565,P090804079,09,908,90804,385.0,289.0,洗剤,家庭雑貨,洗面・浴室用品
8566,P090804080,09,908,90804,398.0,299.0,洗剤,家庭雑貨,洗面・浴室用品
8567,P090804081,09,908,90804,398.0,299.0,洗剤,家庭雑貨,洗面・浴室用品
8568,P090804082,09,908,90804,398.0,299.0,洗剤,家庭雑貨,洗面・浴室用品
8569,P090804083,09,908,90804,398.0,299.0,洗剤,家庭雑貨,洗面・浴室用品
8570,P090804084,09,908,90804,400.0,300.0,洗剤,家庭雑貨,洗面・浴室用品
8571,P090804085,09,908,90804,400.0,300.0,洗剤,家庭雑貨,洗面・浴室用品
8572,P090804086,09,908,90804,405.0,304.0,洗剤,家庭雑貨,洗面・浴室用品
8573,P090804087,09,908,90804,410.0,308.0,洗剤,家庭雑貨,洗面・浴室用品
8574,P090804088,09,908,90804,410.0,308.0,洗剤,家庭雑貨,洗面・浴室用品
8575,P090804089,09,908,90804,410.0,308.0,洗剤,家庭雑貨,洗面・浴室用品
8576,P090804090,09,908,90804,420.0,315.0,洗剤,家庭雑貨,洗面・浴室用品
8577,P090804091,09,908,90804,420.0,315.0,洗剤,家庭雑貨,洗面・浴室用品
8578,P090804092,09,908,90804,420.0,315.0,洗剤,家庭雑貨,洗面・浴室用品
8579,P090804093,09,908,90804,420.0,315.0,洗剤,家庭雑貨,洗面・浴室用品
8580,P090804094,09,908,90804,420.0,315.0,洗剤,家庭雑貨,洗面・浴室用品
8581,P090804095,09,908,90804,425.0,319.0,洗剤,家庭雑貨,洗面・浴室用品
8582,P090804096,09,908,90804,425.0,319.0,洗剤,家庭雑貨,洗面・浴室用品
8583,P090804097,09,908,90804,425.0,319.0,洗剤,家庭雑貨,洗面・浴室用品
8584,P090804098,09,908,90804,425.0,319.0,洗剤,家庭雑貨,洗面・浴室用品
8585,P090804099,09,908,90804,440.0,330.0,洗剤,家庭雑貨,洗面・浴室用品
8586,P090804100,09,908,90804,450.0,338.0,洗剤,家庭雑貨,洗面・浴室用品
8587,P090804101,09,908,90804,460.0,345.0,洗剤,家庭雑貨,洗面・浴室用品
8588,P090804102,09,908,90804,460.0,345.0,洗剤,家庭雑貨,洗面・浴室用品
8589,P090804103,09,908,90804,460.0,345.0,洗剤,家庭雑貨,洗面・浴室用品
8590,P090804104,09,908,90804,460.0,345.0,洗剤,家庭雑貨,洗面・浴室用品
8591,P090804105,09,908,90804,480.0,360.0,洗剤,家庭雑貨,洗面・浴室用品
8592,P090804106,09,908,90804,485.0,364.0,洗剤,家庭雑貨,洗面・浴室用品
8593,P090804107,09,908,90804,485.0,364.0,洗剤,家庭雑貨,洗面・浴室用品
8594,P090804108,09,908,90804,485.0,364.0,洗剤,家庭雑貨,洗面・浴室用品
8595,P090804109,09,908,90804,485.0,364.0,洗剤,家庭雑貨,洗面・浴室用品
8596,P090804110,09,908,90804,488.0,366.0,洗剤,家庭雑貨,洗面・浴室用品
8597,P090804111,09,908,90804,488.0,366.0,洗剤,家庭雑貨,洗面・浴室用品
8598,P090804112,09,908,90804,488.0,366.0,洗剤,家庭雑貨,洗面・浴室用品
8599,P090804113,09,908,90804,495.0,371.0,洗剤,家庭雑貨,洗面・浴室用品
8600,P090804114,09,908,90804,500.0,375.0,洗剤,家庭雑貨,洗面・浴室用品
8601,P090804115,09,908,90804,500.0,375.0,洗剤,家庭雑貨,洗面・浴室用品
8602,P090804116,09,908,90804,500.0,375.0,洗剤,家庭雑貨,洗面・浴室用品
8603,P090804117,09,908,90804,500.0,375.0,洗剤,家庭雑貨,洗面・浴室用品
8604,P090804118,09,908,90804,500.0,375.0,洗剤,家庭雑貨,洗面・浴室用品
8605,P090804119,09,908,90804,510.0,383.0,洗剤,家庭雑貨,洗面・浴室用品
8606,P090804120,09,908,90804,550.0,413.0,洗剤,家庭雑貨,洗面・浴室用品
8607,P090804121,09,908,90804,550.0,413.0,洗剤,家庭雑貨,洗面・浴室用品
